text,label,tokens,letters,embeddings
Please find papers on advancements in renewable energy technology,Other,"[31121, 1505, 16064, 389, 83787, 304, 33268, 4907, 5557]","['please', ' find', ' papers', ' on', ' advancements', ' in', ' renewable', ' energy', ' technology']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0153,  0.0419, -0.0074,  ..., -0.0068, -0.0253,  0.0019],
        [ 0.0154,  0.0322, -0.0279,  ..., -0.0101,  0.0200,  0.0079],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Research on the impact of air pollution on biodiversity,Other,"[61564, 389, 279, 5536, 315, 3805, 25793, 389, 73119]","['research', ' on', ' the', ' impact', ' of', ' air', ' pollution', ' on', ' biodiversity']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Studies on the economic implications of artificial intelligence in various industries,Other,"[267, 58787, 389, 279, 7100, 25127, 315, 21075, 11478, 304, 5370, 19647]","['st', 'udies', ' on', ' the', ' economic', ' implications', ' of', ' artificial', ' intelligence', ' in', ' various', ' industries']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
A comprehensive analysis of the policy frameworks governing international trade agreements and their effects on global markets,Other,"[64, 16195, 6492, 315, 279, 4947, 49125, 10217, 6625, 6696, 20038, 323, 872, 6372, 389, 3728, 11987]","['a', ' comprehensive', ' analysis', ' of', ' the', ' policy', ' frameworks', ' governing', ' international', ' trade', ' agreements', ' and', ' their', ' effects', ' on', ' global', ' markets']","tensor([[ 0.0177, -0.0051,  0.0036,  ...,  0.0007, -0.0095, -0.0125],
        [-0.0028,  0.0613, -0.0365,  ...,  0.0147,  0.0047, -0.0126],
        [-0.0150,  0.0194, -0.0352,  ...,  0.0055,  0.0051,  0.0201],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Detailed research on the psychological effects of social media on community engagement and interpersonal relationships,Other,"[67, 10319, 3495, 389, 279, 24064, 6372, 315, 3674, 3772, 389, 4029, 20392, 323, 74958, 12135]","['d', 'etailed', ' research', ' on', ' the', ' psychological', ' effects', ' of', ' social', ' media', ' on', ' community', ' engagement', ' and', ' interpersonal', ' relationships']","tensor([[ 0.0117, -0.0174,  0.0009,  ...,  0.0040,  0.0058, -0.0080],
        [ 0.0147, -0.0027, -0.0428,  ...,  0.0151,  0.0240, -0.0045],
        [ 0.0156,  0.0084, -0.0235,  ..., -0.0273, -0.0072, -0.0037],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Investigations into the role of social entrepreneurship in addressing poverty and inequality within urban settings,Other,"[43114, 343, 811, 1139, 279, 3560, 315, 3674, 75505, 304, 28118, 19542, 323, 32305, 2949, 16036, 5110]","['invest', 'ig', 'ations', ' into', ' the', ' role', ' of', ' social', ' entrepreneurship', ' in', ' addressing', ' poverty', ' and', ' inequality', ' within', ' urban', ' settings']","tensor([[-0.0031,  0.0168, -0.0130,  ..., -0.0039, -0.0055, -0.0178],
        [-0.0361,  0.0023, -0.0179,  ..., -0.0114, -0.0061,  0.0173],
        [ 0.0109,  0.0542, -0.0379,  ..., -0.0093,  0.0081, -0.0001],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Review of best practices in waste management for cities aiming to become zero-waste,Other,"[19981, 315, 1888, 12659, 304, 12571, 6373, 369, 9919, 38178, 311, 3719, 77278, 363, 5642]","['review', ' of', ' best', ' practices', ' in', ' waste', ' management', ' for', ' cities', ' aiming', ' to', ' become', ' zer', 'ow', 'aste']","tensor([[-0.0269,  0.0298, -0.0405,  ...,  0.0037,  0.0175,  0.0030],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [ 0.0275,  0.0480, -0.0109,  ...,  0.0144, -0.0165,  0.0079],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Please provide research on the influence of diet on mental health and well-being across different demographics,Other,"[31121, 3493, 3495, 389, 279, 10383, 315, 10173, 389, 10723, 2890, 323, 57930, 4028, 2204, 63334]","['please', ' provide', ' research', ' on', ' the', ' influence', ' of', ' diet', ' on', ' mental', ' health', ' and', ' wellbeing', ' across', ' different', ' demographics']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0110,  0.0206, -0.0100,  ..., -0.0091, -0.0270, -0.0142],
        [ 0.0156,  0.0084, -0.0235,  ..., -0.0273, -0.0072, -0.0037],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Examination of the relationship between cultural heritage preservation and tourism development in historical cities,Other,"[327, 27935, 315, 279, 5133, 1990, 13042, 28948, 46643, 323, 32083, 4500, 304, 13970, 9919]","['ex', 'amination', ' of', ' the', ' relationship', ' between', ' cultural', ' heritage', ' preservation', ' and', ' tourism', ' development', ' in', ' historical', ' cities']","tensor([[ 0.0021, -0.0086, -0.0100,  ..., -0.0175, -0.0019, -0.0056],
        [-0.0089,  0.0206, -0.0138,  ..., -0.0011,  0.0153,  0.0015],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Studies on the mathematical modeling of population dynamics in ecology, focusing on predator-prey relationships",Other,"[267, 58787, 389, 279, 37072, 34579, 315, 7187, 30295, 304, 72546, 21760, 389, 68006, 1762, 88, 12135]","['st', 'udies', ' on', ' the', ' mathematical', ' modeling', ' of', ' population', ' dynamics', ' in', ' ecology', ' focusing', ' on', ' predator', 'pre', 'y', ' relationships']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Please find papers on neural networks and their applications,Computer Science,"[31121, 1505, 16064, 389, 30828, 14488, 323, 872, 8522]","['please', ' find', ' papers', ' on', ' neural', ' networks', ' and', ' their', ' applications']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0153,  0.0419, -0.0074,  ..., -0.0068, -0.0253,  0.0019],
        [ 0.0154,  0.0322, -0.0279,  ..., -0.0101,  0.0200,  0.0079],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Research on cybersecurity measures in cloud computing,Computer Science,"[61564, 389, 62542, 11193, 304, 9624, 25213]","['research', ' on', ' cybersecurity', ' measures', ' in', ' cloud', ' computing']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0259,  0.0248, -0.0050,  ...,  0.0143, -0.0121, -0.0065],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Papers discussing the impact of machine learning on data mining,Computer Science,"[48393, 25394, 279, 5536, 315, 5780, 6975, 389, 828, 11935]","['papers', ' discussing', ' the', ' impact', ' of', ' machine', ' learning', ' on', ' data', ' mining']","tensor([[-0.0116,  0.0100, -0.0224,  ..., -0.0189,  0.0147,  0.0099],
        [-0.0165,  0.0195, -0.0309,  ..., -0.0002,  0.0145,  0.0004],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Comprehensive review of algorithms for natural language processing and their industry applications, including sentiment analysis and chatbots",Computer Science,"[884, 53999, 3477, 315, 26249, 369, 5933, 4221, 8863, 323, 872, 5064, 8522, 2737, 27065, 6492, 323, 6369, 63005]","['com', 'prehensive', ' review', ' of', ' algorithms', ' for', ' natural', ' language', ' processing', ' and', ' their', ' industry', ' applications', ' including', ' sentiment', ' analysis', ' and', ' chat', 'bots']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [-0.0173,  0.0289, -0.0351,  ...,  0.0051,  0.0095,  0.0060],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Detailed study on the challenges and advancements in edge computing, focusing on latency reduction and real-time data processing",Computer Science,"[67, 10319, 4007, 389, 279, 11774, 323, 83787, 304, 6964, 25213, 21760, 389, 40370, 14278, 323, 86078, 828, 8863]","['d', 'etailed', ' study', ' on', ' the', ' challenges', ' and', ' advancements', ' in', ' edge', ' computing', ' focusing', ' on', ' latency', ' reduction', ' and', ' realtime', ' data', ' processing']","tensor([[ 0.0117, -0.0174,  0.0009,  ...,  0.0040,  0.0058, -0.0080],
        [ 0.0147, -0.0027, -0.0428,  ...,  0.0151,  0.0240, -0.0045],
        [ 0.0159,  0.0349, -0.0237,  ..., -0.0022,  0.0060,  0.0169],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
In-depth exploration of the effectiveness of reinforcement learning techniques in game development and artificial intelligence,Computer Science,"[258, 18021, 27501, 315, 279, 27375, 315, 72378, 6975, 12823, 304, 1847, 4500, 323, 21075, 11478]","['in', 'depth', ' exploration', ' of', ' the', ' effectiveness', ' of', ' reinforcement', ' learning', ' techniques', ' in', ' game', ' development', ' and', ' artificial', ' intelligence']","tensor([[-0.0142,  0.0388,  0.0046,  ...,  0.0113, -0.0229,  0.0075],
        [-0.0060,  0.0085,  0.0012,  ..., -0.0085,  0.0079,  0.0005],
        [-0.0113,  0.0177, -0.0253,  ..., -0.0066, -0.0037,  0.0135],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Papers on the ethical implications of artificial intelligence in automated decision-making,Computer Science,"[48393, 389, 279, 31308, 25127, 315, 21075, 11478, 304, 28598, 5597, 28936]","['papers', ' on', ' the', ' ethical', ' implications', ' of', ' artificial', ' intelligence', ' in', ' automated', ' decision', 'making']","tensor([[-0.0116,  0.0100, -0.0224,  ..., -0.0189,  0.0147,  0.0099],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Research on optimizing database systems for big data applications, with emphasis on query performance and data integrity",Computer Science,"[61564, 389, 74142, 4729, 6067, 369, 2466, 828, 8522, 449, 25679, 389, 3319, 5178, 323, 828, 17025]","['research', ' on', ' optimizing', ' database', ' systems', ' for', ' big', ' data', ' applications', ' with', ' emphasis', ' on', ' query', ' performance', ' and', ' data', ' integrity']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0223, -0.0120, -0.0135,  ...,  0.0154, -0.0044,  0.0117],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Examination of recent advancements in augmented reality technologies and their potential impact on education and training,Computer Science,"[327, 27935, 315, 3293, 83787, 304, 57088, 8903, 14645, 323, 872, 4754, 5536, 389, 6873, 323, 4967]","['ex', 'amination', ' of', ' recent', ' advancements', ' in', ' augmented', ' reality', ' technologies', ' and', ' their', ' potential', ' impact', ' on', ' education', ' and', ' training']","tensor([[ 0.0021, -0.0086, -0.0100,  ..., -0.0175, -0.0019, -0.0056],
        [-0.0089,  0.0206, -0.0138,  ..., -0.0011,  0.0153,  0.0015],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Study of the role of open-source software in fostering innovation and collaboration within the software development community,Computer Science,"[56065, 315, 279, 3560, 315, 16264, 930, 3241, 304, 86644, 19297, 323, 20632, 2949, 279, 3241, 4500, 4029]","['study', ' of', ' the', ' role', ' of', ' opens', 'ource', ' software', ' in', ' fostering', ' innovation', ' and', ' collaboration', ' within', ' the', ' software', ' development', ' community']","tensor([[ 0.0159,  0.0297, -0.0267,  ..., -0.0159,  0.0029,  0.0108],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Recent advancements in telemedicine technology,Medicine,"[47743, 83787, 304, 8122, 83543, 5557]","['recent', ' advancements', ' in', ' tele', 'medicine', ' technology']","tensor([[ 0.0025,  0.0511, -0.0230,  ...,  0.0143,  0.0012,  0.0013],
        [-0.0010,  0.0531, -0.0322,  ..., -0.0037, -0.0054,  0.0086],
        [-0.0005,  0.0551, -0.0048,  ...,  0.0069, -0.0142,  0.0153],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Effects of vaccination on herd immunity,Medicine,"[81524, 315, 47165, 389, 59213, 40368]","['effects', ' of', ' vaccination', ' on', ' herd', ' immunity']","tensor([[-0.0091,  0.0041,  0.0022,  ...,  0.0011,  0.0087, -0.0195],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [ 0.0131,  0.0143,  0.0152,  ..., -0.0078,  0.0130,  0.0071],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Trends in antibiotic resistance among common pathogens,Medicine,"[83, 79717, 304, 60595, 13957, 4315, 4279, 78284]","['t', 'rends', ' in', ' antibiotic', ' resistance', ' among', ' common', ' pathogens']","tensor([[-0.0276, -0.0220,  0.0023,  ...,  0.0043, -0.0030,  0.0081],
        [-0.0550,  0.0131, -0.0237,  ...,  0.0136,  0.0144, -0.0092],
        [-0.0005,  0.0551, -0.0048,  ...,  0.0069, -0.0142,  0.0153],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Evaluation of mental health interventions for veterans and their impact on PTSD symptoms, including community support programs and pharmaceutical options",Medicine,"[75114, 315, 10723, 2890, 39455, 369, 26905, 323, 872, 5536, 389, 31093, 67, 13803, 2737, 4029, 1862, 7620, 323, 35410, 2671]","['evaluation', ' of', ' mental', ' health', ' interventions', ' for', ' veterans', ' and', ' their', ' impact', ' on', ' pts', 'd', ' symptoms', ' including', ' community', ' support', ' programs', ' and', ' pharmaceutical', ' options']","tensor([[-0.0262, -0.0030, -0.0285,  ...,  0.0143,  0.0155,  0.0099],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [-0.0010,  0.0279, -0.0008,  ...,  0.0137, -0.0104,  0.0029],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
The relationship between sleep disorders and cardiovascular health in middle-aged adults,Medicine,"[1820, 5133, 1990, 6212, 24673, 323, 41713, 2890, 304, 6278, 3359, 12884]","['the', ' relationship', ' between', ' sleep', ' disorders', ' and', ' cardiovascular', ' health', ' in', ' middle', 'aged', ' adults']","tensor([[-0.0243,  0.0300,  0.0069,  ...,  0.0216,  0.0017,  0.0031],
        [ 0.0029,  0.0378, -0.0120,  ...,  0.0057, -0.0006,  0.0275],
        [-0.0025,  0.0222, -0.0080,  ...,  0.0241, -0.0234,  0.0093],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
